CustomerKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age
25283,S,F,50000,0,0,0,1,1-2 Miles,North America,41
25284,S,F,70000,0,0,1,2,5-10 Miles,North America,43
25285,S,M,70000,0,0,1,2,5-10 Miles,North America,43
25286,S,M,80000,0,0,0,1,0-1 Miles,North America,43
25287,S,F,80000,0,0,0,1,0-1 Miles,North America,42
25288,S,F,80000,0,0,0,1,0-1 Miles,North America,47
25289,S,F,80000,0,0,0,1,0-1 Miles,North America,47
25290,S,M,90000,4,4,1,1,1-2 Miles,North America,46
25291,M,F,90000,4,4,1,1,1-2 Miles,North America,47
25292,S,M,120000,0,1,1,3,1-2 Miles,North America,48
25293,M,M,80000,4,3,1,0,1-2 Miles,North America,51
25294,S,F,130000,0,5,1,4,0-1 Miles,Pacific,43
25295,M,M,130000,0,5,1,4,0-1 Miles,Pacific,46
25296,M,F,100000,2,3,1,4,5-10 Miles,Europe,58
25297,S,M,30000,0,0,1,1,2-5 Miles,Europe,41
25298,M,M,20000,0,0,1,2,1-2 Miles,Europe,35
25299,M,M,20000,0,0,1,2,1-2 Miles,Europe,34
25300,M,M,20000,0,0,1,2,1-2 Miles,Europe,35
25301,S,M,20000,0,0,1,2,1-2 Miles,Europe,35
25302,S,M,30000,0,0,0,1,1-2 Miles,Europe,37
25303,S,M,30000,0,0,1,1,2-5 Miles,Europe,42
25304,S,M,10000,0,0,1,2,1-2 Miles,Europe,42
25305,M,M,40000,1,1,1,1,0-1 Miles,Europe,42
25306,M,M,40000,1,1,1,1,1-2 Miles,Europe,41
25307,M,F,40000,1,1,1,1,1-2 Miles,Europe,41
25308,S,F,30000,0,0,0,1,1-2 Miles,Europe,43
25309,S,F,30000,0,0,1,1,2-5 Miles,Europe,43
25310,S,F,10000,0,0,0,2,1-2 Miles,Europe,43
25311,M,F,40000,1,1,1,1,1-2 Miles,Europe,42
25312,M,M,40000,2,2,1,0,1-2 Miles,Europe,43
25313,S,M,10000,0,0,0,2,1-2 Miles,Europe,44
25314,S,M,10000,0,0,0,2,0-1 Miles,Europe,43
25315,S,M,10000,0,0,0,2,0-1 Miles,Europe,44
25316,S,M,20000,0,0,0,2,0-1 Miles,Europe,43
25317,S,M,20000,0,0,0,2,0-1 Miles,Europe,43
25318,S,M,20000,0,0,1,2,1-2 Miles,Europe,44
25319,M,M,30000,0,0,0,1,1-2 Miles,Europe,44
25320,S,M,30000,0,0,0,1,2-5 Miles,Europe,44
25321,S,M,40000,2,2,1,0,1-2 Miles,Europe,45
25322,S,F,40000,2,2,0,1,0-1 Miles,Europe,44
25323,M,M,40000,2,2,1,1,1-2 Miles,Europe,44
25324,S,F,40000,2,2,1,2,1-2 Miles,Europe,44
25325,S,M,10000,4,0,0,2,0-1 Miles,Europe,97
25326,M,M,40000,2,2,1,2,1-2 Miles,Europe,45
25327,M,M,40000,3,3,1,0,0-1 Miles,North America,40
25328,M,F,40000,3,3,1,2,1-2 Miles,North America,41
25329,S,F,40000,3,3,0,2,0-1 Miles,North America,41
25330,M,F,40000,1,0,1,1,1-2 Miles,North America,85
25331,M,M,80000,0,0,0,0,0-1 Miles,North America,48
25332,M,M,80000,0,0,0,0,0-1 Miles,North America,49
25333,S,M,80000,0,0,0,0,0-1 Miles,North America,49
25334,M,M,80000,0,0,1,0,1-2 Miles,North America,49
25335,S,M,20000,2,0,0,2,0-1 Miles,North America,61
25336,S,M,20000,3,0,1,2,1-2 Miles,North America,61
25337,S,F,20000,3,0,0,2,1-2 Miles,North America,60
25338,S,M,20000,3,0,1,2,1-2 Miles,North America,60
25339,M,M,40000,1,0,1,1,0-1 Miles,North America,61
25340,S,M,20000,3,0,0,2,0-1 Miles,North America,59
25341,S,F,20000,3,0,0,2,0-1 Miles,North America,60
25342,S,M,20000,3,0,0,2,0-1 Miles,North America,59
25343,S,F,20000,3,0,1,2,1-2 Miles,North America,59
25344,M,M,30000,1,0,1,1,2-5 Miles,North America,60
25345,S,F,20000,3,0,1,2,1-2 Miles,North America,59
25346,S,M,20000,3,0,1,2,1-2 Miles,North America,59
25347,S,F,20000,3,0,0,2,0-1 Miles,North America,58
25348,S,F,30000,2,0,0,2,0-1 Miles,North America,59
25349,M,M,30000,2,0,1,2,1-2 Miles,North America,58
25350,M,M,20000,2,1,1,2,1-2 Miles,North America,58
25351,M,F,20000,2,1,1,2,0-1 Miles,North America,57
25352,M,M,20000,2,1,0,2,0-1 Miles,North America,58
25353,S,F,20000,2,1,1,2,1-2 Miles,North America,58
25354,S,M,20000,2,1,1,2,1-2 Miles,North America,58
25355,M,M,20000,2,1,0,2,0-1 Miles,North America,58
25356,M,M,20000,2,1,1,2,0-1 Miles,North America,57
25357,M,M,20000,2,1,0,2,0-1 Miles,North America,58
25358,S,F,20000,2,1,1,2,1-2 Miles,North America,58
25359,S,M,30000,2,0,1,2,1-2 Miles,North America,58
25360,M,M,30000,2,0,1,2,1-2 Miles,North America,58
25361,S,F,30000,2,0,0,2,0-1 Miles,North America,57
25362,M,F,30000,2,0,1,2,1-2 Miles,North America,56
25363,M,F,30000,2,0,1,2,1-2 Miles,North America,57
25364,M,M,30000,2,0,1,2,1-2 Miles,North America,57
25365,S,F,30000,2,0,1,2,1-2 Miles,North America,57
25366,M,M,40000,1,0,1,1,1-2 Miles,North America,57
25367,M,F,40000,2,0,0,1,0-1 Miles,North America,56
25368,S,M,40000,2,0,1,1,1-2 Miles,North America,56
25369,S,M,40000,2,0,0,1,0-1 Miles,North America,56
25370,S,F,40000,2,0,0,1,1-2 Miles,North America,55
25371,M,F,50000,0,0,1,0,1-2 Miles,North America,43
25372,M,F,40000,1,0,1,0,1-2 Miles,North America,41
25373,M,F,40000,1,0,1,0,1-2 Miles,North America,42
25374,S,F,40000,1,0,1,0,1-2 Miles,North America,42
25375,M,M,50000,1,0,1,0,1-2 Miles,North America,43
25376,M,F,50000,1,0,1,0,1-2 Miles,North America,43
25377,M,F,70000,1,0,1,0,1-2 Miles,North America,44
25378,M,F,70000,1,0,1,0,1-2 Miles,North America,44
25379,M,F,50000,1,1,1,0,2-5 Miles,North America,43
25380,M,M,60000,1,0,1,0,2-5 Miles,North America,43
25381,S,M,60000,1,0,0,0,0-1 Miles,North America,43
25382,S,M,60000,1,0,0,0,0-1 Miles,North America,43
25383,M,M,40000,1,1,1,0,2-5 Miles,North America,45
25384,M,F,40000,1,1,1,0,2-5 Miles,North America,45
25385,M,F,40000,1,1,1,1,2-5 Miles,North America,45
25386,M,F,40000,1,1,1,1,2-5 Miles,North America,45
25387,S,F,60000,1,0,0,0,0-1 Miles,North America,45
25388,S,M,60000,2,2,0,0,0-1 Miles,North America,46
25389,M,F,60000,2,2,1,0,2-5 Miles,North America,46
25390,M,F,60000,2,2,1,0,2-5 Miles,North America,46
25391,S,F,60000,2,2,0,0,0-1 Miles,North America,46
25392,S,M,60000,2,2,1,0,2-5 Miles,North America,45
25393,M,M,60000,1,0,1,0,2-5 Miles,North America,43
25394,M,M,60000,1,0,1,0,2-5 Miles,North America,43
25395,S,F,60000,1,0,1,0,2-5 Miles,North America,43
25396,S,M,70000,3,0,0,0,0-1 Miles,North America,44
25397,M,M,70000,3,0,1,0,2-5 Miles,North America,44
25398,S,M,70000,3,0,0,0,0-1 Miles,North America,44
25399,M,M,70000,3,0,1,0,2-5 Miles,North America,43
25400,M,M,80000,1,0,1,0,0-1 Miles,North America,43
25401,M,M,80000,1,0,0,0,0-1 Miles,North America,44
25402,M,F,60000,1,0,1,0,2-5 Miles,North America,46
25403,S,F,60000,1,0,0,0,0-1 Miles,North America,46
25404,S,M,70000,2,2,1,0,2-5 Miles,North America,47
25405,M,M,70000,2,2,1,1,2-5 Miles,North America,47
25406,M,F,70000,2,2,1,1,2-5 Miles,North America,46
25407,S,M,70000,2,2,0,1,0-1 Miles,North America,46
25408,M,F,70000,2,2,1,1,2-5 Miles,North America,47
25409,S,M,70000,2,2,0,1,0-1 Miles,North America,47
25410,S,F,70000,2,2,0,1,0-1 Miles,North America,46
25411,S,F,40000,0,0,0,1,2-5 Miles,North America,48
25412,S,M,60000,2,0,1,0,2-5 Miles,North America,45
25413,S,F,60000,2,0,0,0,0-1 Miles,North America,45
25414,M,F,70000,4,0,1,0,2-5 Miles,North America,44
25415,S,M,70000,4,0,0,0,0-1 Miles,North America,45
25416,M,M,20000,3,0,0,2,0-1 Miles,North America,96
25417,S,F,50000,2,2,0,1,0-1 Miles,North America,48
25418,S,F,50000,2,2,0,1,0-1 Miles,North America,47
25419,S,M,50000,2,2,0,1,0-1 Miles,North America,48
25420,M,F,50000,2,2,1,1,2-5 Miles,North America,47
25421,S,M,50000,2,2,1,1,2-5 Miles,North America,47
25422,M,M,80000,3,3,1,0,2-5 Miles,North America,49
25423,S,M,80000,3,3,0,1,0-1 Miles,North America,49
25424,S,M,70000,0,0,0,0,0-1 Miles,North America,49
25425,S,M,70000,0,0,1,0,2-5 Miles,North America,48
25426,S,M,70000,4,0,1,0,2-5 Miles,North America,49
25427,M,M,70000,5,0,1,0,2-5 Miles,North America,48
25428,S,F,70000,5,5,1,2,2-5 Miles,North America,46
25429,S,F,80000,2,0,1,0,0-1 Miles,North America,46
25430,M,F,80000,3,0,1,0,0-1 Miles,North America,46
25431,S,F,40000,0,0,0,1,2-5 Miles,North America,50
25432,S,F,40000,0,0,0,1,0-1 Miles,North America,50
25433,S,M,40000,0,0,0,1,2-5 Miles,North America,49
25434,S,M,50000,3,3,0,1,0-1 Miles,North America,50
25435,M,F,50000,3,3,1,1,2-5 Miles,North America,50
25436,S,F,50000,3,3,1,2,2-5 Miles,North America,50
25437,M,M,50000,3,3,1,2,2-5 Miles,North America,49
25438,S,F,50000,3,3,0,2,0-1 Miles,North America,49
25439,M,F,50000,3,3,1,3,10+ Miles,North America,50
25440,M,M,50000,3,3,1,3,10+ Miles,North America,50
25441,M,F,50000,4,4,1,1,2-5 Miles,North America,50
25442,M,M,40000,0,0,1,0,0-1 Miles,Europe,47
25443,M,F,40000,0,0,1,0,0-1 Miles,Europe,47
25444,S,F,40000,0,0,1,0,0-1 Miles,Europe,47
25445,M,F,40000,0,0,1,0,0-1 Miles,Europe,46
25446,M,F,40000,0,0,1,0,0-1 Miles,Europe,46
25447,M,M,40000,0,0,1,0,0-1 Miles,Europe,47
25448,S,M,40000,0,0,0,0,0-1 Miles,Europe,47
25449,S,M,10000,4,4,1,0,0-1 Miles,Europe,48
25450,S,M,20000,1,1,1,1,2-5 Miles,Europe,47
25451,S,M,20000,1,1,0,1,1-2 Miles,Europe,48
25452,M,F,30000,1,1,1,0,2-5 Miles,Europe,47
25453,S,M,30000,1,1,0,0,0-1 Miles,Europe,48
25454,S,M,30000,1,1,0,1,0-1 Miles,Europe,48
25455,M,M,10000,4,4,1,0,0-1 Miles,Europe,49
25456,M,M,10000,5,4,1,2,0-1 Miles,Europe,49
25457,S,M,10000,5,3,1,1,0-1 Miles,Europe,49
25458,M,M,20000,1,1,0,1,1-2 Miles,Europe,49
25459,M,M,20000,1,1,1,1,2-5 Miles,Europe,48
25460,M,F,20000,2,2,1,0,0-1 Miles,Europe,49
25461,S,M,40000,0,0,1,0,0-1 Miles,Europe,47
25462,S,M,40000,0,0,0,0,0-1 Miles,Europe,48
25463,S,M,20000,2,2,1,0,0-1 Miles,Europe,49
25464,M,M,20000,2,2,1,0,0-1 Miles,Europe,49
25465,M,F,20000,2,2,1,0,0-1 Miles,Europe,49
25466,S,F,10000,4,3,0,2,0-1 Miles,Europe,49
25467,M,M,20000,2,2,1,0,0-1 Miles,Europe,50
25468,M,F,20000,2,2,1,1,0-1 Miles,Europe,50
25469,M,F,20000,2,2,1,1,0-1 Miles,Europe,50
25470,M,M,20000,2,2,1,1,0-1 Miles,Europe,50
25471,M,M,20000,2,2,1,2,0-1 Miles,Europe,50
25472,M,M,30000,1,1,1,2,0-1 Miles,Europe,50
25473,M,F,30000,1,1,1,2,0-1 Miles,Europe,50
25474,M,M,10000,4,3,1,2,0-1 Miles,Europe,50
25475,M,F,10000,3,2,1,2,0-1 Miles,Europe,51
25476,M,F,20000,2,2,1,2,0-1 Miles,Europe,51
25477,M,F,30000,1,0,1,1,2-5 Miles,Europe,82
25478,M,F,40000,0,0,0,0,0-1 Miles,Europe,49
25479,M,M,40000,0,0,0,0,0-1 Miles,Europe,49
25480,S,M,40000,0,0,0,0,0-1 Miles,Europe,49
25481,S,M,80000,0,0,0,0,0-1 Miles,Europe,49
25482,S,M,30000,1,0,1,1,2-5 Miles,Europe,53
25483,S,M,20000,2,0,0,1,2-5 Miles,Europe,81
25484,M,F,30000,2,2,1,0,0-1 Miles,Europe,50
25485,M,M,30000,2,2,1,1,0-1 Miles,Europe,50
25486,S,M,30000,2,2,1,1,0-1 Miles,Europe,49
25487,M,F,30000,2,2,1,2,0-1 Miles,Europe,50
25488,M,F,40000,1,0,1,0,0-1 Miles,Europe,49
25489,M,M,40000,1,0,1,0,0-1 Miles,Europe,49
25490,M,M,30000,2,2,1,2,0-1 Miles,Europe,50
25491,S,F,30000,2,2,1,2,0-1 Miles,Europe,51
25492,M,F,40000,1,0,0,0,0-1 Miles,Europe,51
25493,M,M,40000,1,0,1,0,0-1 Miles,Europe,50
25494,M,M,30000,2,2,1,2,0-1 Miles,Europe,52
25495,M,F,30000,2,2,1,2,0-1 Miles,Europe,51
25496,M,F,30000,2,2,1,2,0-1 Miles,Europe,52
25497,M,M,40000,1,0,0,0,0-1 Miles,Europe,51
25498,M,M,40000,1,0,1,0,0-1 Miles,Europe,52
25499,M,F,30000,3,3,1,2,0-1 Miles,Europe,35
25500,S,F,30000,3,3,1,2,0-1 Miles,Europe,36
25501,M,M,40000,1,0,1,0,0-1 Miles,Europe,52
25502,M,F,40000,1,0,1,0,0-1 Miles,Europe,52
25503,S,M,30000,1,0,0,1,2-5 Miles,Europe,53
25504,S,M,30000,3,3,1,2,0-1 Miles,Europe,36
25505,M,M,30000,4,4,1,3,0-1 Miles,Europe,36
25506,M,F,30000,5,5,1,1,0-1 Miles,Europe,37
25507,S,F,30000,5,5,0,3,0-1 Miles,Europe,37
25508,S,F,30000,0,0,0,1,0-1 Miles,Europe,38
25509,S,M,30000,0,0,0,1,2-5 Miles,Europe,38
25510,S,M,30000,0,0,0,1,0-1 Miles,Europe,37
25511,S,F,30000,0,0,0,1,0-1 Miles,Europe,38
25512,S,M,20000,0,0,0,1,2-5 Miles,Europe,39
25513,S,F,20000,0,0,1,1,2-5 Miles,Europe,39
25514,S,M,20000,0,0,0,1,2-5 Miles,Europe,39
25515,S,F,20000,0,0,0,1,5-10 Miles,Europe,38
25516,S,F,10000,0,0,1,2,0-1 Miles,Europe,40
25517,S,F,20000,0,0,0,1,1-2 Miles,Europe,39
25518,S,M,20000,0,0,0,1,5-10 Miles,Europe,38
25519,S,F,20000,0,0,0,1,2-5 Miles,Europe,38
25520,S,F,20000,0,0,0,1,2-5 Miles,Europe,38
25521,S,M,20000,0,0,1,1,2-5 Miles,Europe,39
25522,S,F,30000,0,0,0,1,0-1 Miles,Europe,38
25523,S,M,20000,0,0,0,1,5-10 Miles,Europe,39
25524,M,M,20000,0,0,0,2,0-1 Miles,Europe,40
25525,M,F,30000,0,0,0,1,0-1 Miles,Europe,39
25526,S,M,30000,0,0,0,1,0-1 Miles,Europe,39
25527,S,M,20000,2,0,0,2,0-1 Miles,Europe,102
25528,S,F,30000,0,0,0,1,2-5 Miles,Europe,41
25529,S,M,10000,1,0,1,0,0-1 Miles,Europe,53
25530,S,M,10000,1,0,0,0,0-1 Miles,Europe,53
25531,M,F,30000,5,0,0,0,0-1 Miles,Europe,52
25532,S,M,30000,5,0,1,0,0-1 Miles,Europe,53
25533,S,F,10000,1,0,0,0,0-1 Miles,Europe,54
25534,M,M,20000,1,0,0,0,0-1 Miles,Europe,79
25535,S,F,20000,1,0,1,0,0-1 Miles,Europe,79
25536,S,F,20000,1,0,1,0,0-1 Miles,Europe,78
25537,S,M,20000,1,0,0,0,0-1 Miles,Europe,79
25538,S,M,30000,5,0,1,0,0-1 Miles,Europe,53
25539,M,M,30000,5,0,1,0,0-1 Miles,Europe,53
25540,M,M,30000,4,0,1,0,0-1 Miles,Europe,53
25541,M,M,10000,1,0,0,0,0-1 Miles,Europe,56
25542,S,M,10000,1,0,0,0,0-1 Miles,Europe,57
25543,M,M,10000,2,0,1,0,0-1 Miles,Europe,58
25544,S,M,20000,1,0,0,0,0-1 Miles,Europe,58
25545,S,F,10000,2,0,0,0,0-1 Miles,Europe,60
25546,S,F,10000,2,0,1,1,0-1 Miles,Europe,61
25547,S,F,20000,1,0,0,0,0-1 Miles,Europe,76
25548,S,F,20000,1,0,1,0,0-1 Miles,Europe,75
25549,S,F,10000,2,0,0,1,0-1 Miles,Europe,73
25550,M,F,20000,1,0,1,0,0-1 Miles,Europe,74
25551,M,M,20000,1,0,0,0,0-1 Miles,Europe,74
25552,S,F,30000,1,0,1,0,0-1 Miles,Europe,74
25553,M,M,30000,1,0,1,0,0-1 Miles,Europe,74
25554,S,M,10000,3,0,0,1,2-5 Miles,Europe,71
25555,M,F,10000,0,0,0,1,0-1 Miles,Pacific,35
25556,S,F,10000,0,0,1,1,1-2 Miles,Pacific,34
25557,M,M,10000,0,0,1,1,2-5 Miles,Pacific,35
25558,S,M,10000,0,0,1,1,1-2 Miles,Pacific,35
25559,S,M,20000,0,0,1,0,0-1 Miles,Pacific,35
25560,M,F,10000,0,0,1,1,2-5 Miles,Pacific,37
25561,S,M,10000,0,0,0,2,0-1 Miles,Pacific,38
25562,M,F,20000,0,0,1,0,0-1 Miles,Pacific,35
25563,S,F,20000,0,0,0,0,0-1 Miles,Pacific,37
25564,S,M,10000,1,1,1,0,2-5 Miles,Pacific,37
25565,S,M,10000,1,1,0,0,1-2 Miles,Pacific,37
25566,M,F,20000,0,0,1,0,0-1 Miles,Pacific,37
25567,S,M,20000,0,0,0,0,0-1 Miles,Pacific,38
25568,M,F,20000,0,0,1,0,0-1 Miles,Pacific,37
25569,S,M,10000,3,0,0,2,0-1 Miles,Europe,72
25570,S,F,20000,1,0,1,0,1-2 Miles,Europe,72
25571,S,M,30000,1,0,0,0,0-1 Miles,Europe,72
25572,S,M,30000,1,0,0,0,0-1 Miles,Europe,72
25573,M,F,30000,1,0,1,0,0-1 Miles,Europe,72
25574,S,M,30000,4,0,0,0,0-1 Miles,Europe,54
25575,S,M,30000,4,0,0,0,0-1 Miles,Europe,54
25576,S,F,30000,3,0,0,0,0-1 Miles,Europe,54
25577,S,M,30000,3,0,1,0,0-1 Miles,Europe,54
25578,M,F,30000,3,0,1,0,0-1 Miles,Europe,54
25579,M,M,10000,1,1,0,1,1-2 Miles,Europe,55
25580,M,F,10000,1,1,1,1,2-5 Miles,Europe,54
25581,S,F,20000,1,1,1,0,1-2 Miles,Europe,55
25582,M,M,20000,1,1,0,0,0-1 Miles,Europe,55
25583,S,F,20000,2,0,0,1,0-1 Miles,Europe,56
25584,M,F,30000,3,0,1,0,0-1 Miles,Europe,56
25585,M,M,30000,3,0,1,0,0-1 Miles,Europe,56
25586,S,F,30000,1,0,1,0,0-1 Miles,Europe,57
25587,M,M,30000,3,0,1,0,0-1 Miles,Europe,55
25588,S,M,30000,3,0,1,0,0-1 Miles,Europe,56
25589,S,F,30000,0,0,1,0,0-1 Miles,Europe,56
25590,S,F,20000,0,0,0,1,2-5 Miles,Europe,44
25591,S,M,20000,0,0,1,1,2-5 Miles,Europe,45
25592,S,F,10000,2,2,0,0,0-1 Miles,Europe,45
25593,M,M,10000,2,2,1,0,0-1 Miles,Europe,46
25594,M,F,30000,0,0,1,0,0-1 Miles,Europe,45
25595,S,M,30000,0,0,0,0,0-1 Miles,Europe,45
25596,M,F,30000,0,0,0,0,0-1 Miles,Europe,44
25597,S,M,30000,0,0,0,0,0-1 Miles,Europe,45
25598,M,F,40000,0,0,1,0,0-1 Miles,Europe,45
25599,S,M,10000,2,2,1,1,0-1 Miles,Europe,46
25600,M,M,30000,0,0,1,0,0-1 Miles,Europe,46
25601,S,F,30000,1,0,0,0,0-1 Miles,Europe,45
25602,S,M,60000,0,0,1,0,0-1 Miles,Europe,46
25603,S,F,60000,0,0,1,0,0-1 Miles,Europe,46
25604,S,M,60000,0,0,0,0,0-1 Miles,Europe,46
25605,S,F,20000,2,0,0,1,0-1 Miles,Europe,63
25606,S,F,20000,2,0,1,1,2-5 Miles,Europe,62
25607,S,F,20000,2,0,0,1,0-1 Miles,Europe,62
25608,S,F,20000,2,0,0,1,2-5 Miles,Europe,63
25609,S,F,20000,2,0,0,1,2-5 Miles,Europe,63
25610,S,F,10000,2,2,1,1,0-1 Miles,Europe,47
25611,S,F,10000,3,3,1,0,0-1 Miles,Europe,46
25612,S,M,20000,1,1,0,0,0-1 Miles,Europe,46
25613,M,M,20000,1,1,1,0,2-5 Miles,Europe,46
25614,M,F,20000,1,1,1,1,2-5 Miles,Europe,47
25615,M,F,30000,1,0,1,0,1-2 Miles,Europe,47
25616,M,M,30000,1,0,1,0,1-2 Miles,Europe,47
25617,M,M,30000,1,0,1,0,1-2 Miles,Europe,47
25618,M,M,30000,1,0,0,0,0-1 Miles,Europe,47
25619,M,M,30000,1,0,1,0,2-5 Miles,Europe,47
25620,M,M,90000,4,4,1,1,1-2 Miles,North America,47
25621,M,M,90000,4,4,1,1,0-1 Miles,North America,47
25622,S,F,100000,2,0,1,2,1-2 Miles,North America,47
25623,M,F,100000,2,0,1,2,1-2 Miles,North America,47
25624,M,F,100000,3,0,1,3,1-2 Miles,North America,46
25625,M,F,10000,3,2,1,1,0-1 Miles,Europe,51
25626,M,F,10000,3,2,1,1,0-1 Miles,Europe,51
25627,M,M,20000,2,2,1,2,0-1 Miles,Europe,51
25628,M,F,20000,3,3,1,0,0-1 Miles,Europe,51
25629,M,M,10000,3,2,1,2,0-1 Miles,Europe,51
25630,M,F,10000,3,2,1,2,0-1 Miles,Europe,51
25631,S,F,20000,3,3,0,2,0-1 Miles,Europe,52
25632,S,M,20000,2,0,0,1,2-5 Miles,Europe,82
25633,M,F,30000,1,0,1,1,2-5 Miles,Europe,82
25634,S,F,40000,0,0,0,0,0-1 Miles,Europe,48
25635,M,M,40000,0,0,0,0,0-1 Miles,Europe,49
25636,S,M,40000,0,0,0,0,0-1 Miles,Europe,49
25637,M,F,80000,0,0,1,0,0-1 Miles,Europe,49
25638,S,M,30000,2,2,0,0,0-1 Miles,Europe,50
25639,M,M,30000,2,2,1,1,0-1 Miles,Europe,50
25640,S,F,30000,2,2,1,1,0-1 Miles,Europe,49
25641,M,F,40000,1,0,1,0,0-1 Miles,Europe,50
25642,M,M,40000,1,0,1,0,0-1 Miles,Europe,50
25643,M,M,30000,2,2,1,2,0-1 Miles,Europe,51
25644,M,M,30000,2,2,1,2,0-1 Miles,Europe,51
25645,S,M,30000,2,2,1,2,0-1 Miles,Europe,51
25646,M,M,40000,1,0,1,0,0-1 Miles,Europe,50
25647,M,F,40000,1,0,1,0,0-1 Miles,Europe,51
25648,M,F,30000,2,2,1,3,0-1 Miles,Europe,52
25649,S,F,30000,3,3,1,0,0-1 Miles,Europe,51
25650,M,F,30000,3,3,1,0,0-1 Miles,Europe,52
25651,M,M,40000,1,0,0,0,0-1 Miles,Europe,52
25652,S,F,20000,0,0,0,1,1-2 Miles,Europe,37
25653,S,M,20000,0,0,0,1,1-2 Miles,Europe,37
25654,M,F,20000,4,4,1,2,0-1 Miles,Europe,36
25655,M,F,40000,1,0,1,0,0-1 Miles,Europe,52
25656,M,F,40000,1,0,1,0,0-1 Miles,Europe,52
25657,M,F,40000,1,0,1,0,0-1 Miles,Europe,53
25658,M,M,40000,1,0,0,0,0-1 Miles,Europe,53
25659,M,M,40000,1,0,1,1,0-1 Miles,Europe,53
25660,M,M,40000,1,0,1,1,0-1 Miles,Europe,53
25661,M,M,40000,1,0,1,1,0-1 Miles,Europe,53
25662,M,M,30000,3,3,1,2,0-1 Miles,Europe,37
25663,M,M,30000,3,3,1,2,0-1 Miles,Europe,37
25664,M,M,30000,4,4,1,1,0-1 Miles,Europe,37
25665,S,F,20000,0,0,0,1,1-2 Miles,Europe,37
25666,M,M,30000,5,5,1,3,0-1 Miles,Europe,37
25667,S,F,30000,0,0,0,1,2-5 Miles,Europe,37
25668,S,F,30000,0,0,1,1,2-5 Miles,Europe,37
25669,S,F,30000,0,0,0,1,2-5 Miles,Europe,37
25670,S,F,20000,0,0,0,1,1-2 Miles,Europe,39
25671,S,M,20000,0,0,0,1,1-2 Miles,Europe,38
25672,S,F,10000,0,0,1,2,0-1 Miles,Europe,40
25673,S,M,20000,0,0,1,1,2-5 Miles,Europe,39
25674,S,M,30000,0,0,0,1,0-1 Miles,Europe,39
25675,S,M,30000,0,0,0,1,0-1 Miles,Europe,39
25676,S,F,30000,0,0,1,1,2-5 Miles,Europe,39
25677,M,F,20000,0,0,1,2,1-2 Miles,Europe,41
25678,S,F,20000,0,0,0,2,0-1 Miles,Europe,40
25679,S,F,30000,0,0,0,1,2-5 Miles,Europe,40
25680,S,M,30000,0,0,0,1,2-5 Miles,Europe,39
25681,S,F,30000,0,0,0,1,2-5 Miles,Europe,40
25682,M,F,10000,0,0,1,2,1-2 Miles,Europe,41
25683,S,F,10000,0,0,0,0,0-1 Miles,Europe,45
25684,S,M,10000,1,0,0,0,0-1 Miles,Europe,53
25685,M,F,10000,1,0,1,0,0-1 Miles,Europe,52
25686,S,F,20000,1,0,0,0,0-1 Miles,Europe,53
25687,S,F,10000,1,0,0,0,0-1 Miles,Europe,53
25688,S,M,10000,1,0,1,0,0-1 Miles,Europe,54
25689,S,F,20000,1,0,1,0,0-1 Miles,Europe,53
25690,M,M,20000,1,0,1,0,0-1 Miles,Europe,54
25691,M,M,20000,1,0,0,0,0-1 Miles,Europe,54
25692,M,M,30000,1,0,1,0,0-1 Miles,Europe,80
25693,S,F,30000,5,0,1,0,0-1 Miles,Europe,53
25694,S,F,30000,4,0,1,0,0-1 Miles,Europe,53
25695,S,F,10000,1,0,0,0,0-1 Miles,Europe,57
25696,M,M,10000,1,0,1,0,0-1 Miles,Europe,58
25697,S,M,10000,2,0,0,0,0-1 Miles,Europe,59
25698,M,F,10000,2,0,1,0,1-2 Miles,Europe,59
25699,S,M,10000,2,0,1,0,0-1 Miles,Europe,58
25700,S,F,10000,2,0,1,1,0-1 Miles,Europe,61
25701,M,M,20000,1,0,1,0,0-1 Miles,Europe,75
25702,S,F,20000,1,0,1,0,0-1 Miles,Europe,73
25703,M,F,30000,1,0,1,0,0-1 Miles,Europe,73
25704,S,M,10000,0,0,1,1,1-2 Miles,Pacific,35
25705,S,M,10000,0,0,1,1,2-5 Miles,Pacific,36
25706,S,M,10000,0,0,0,1,0-1 Miles,Pacific,37
25707,M,M,10000,0,0,1,1,2-5 Miles,Pacific,36
25708,S,F,10000,0,0,0,1,0-1 Miles,Pacific,37
25709,M,F,10000,1,1,1,0,2-5 Miles,Pacific,36
25710,M,F,20000,0,0,0,0,0-1 Miles,Pacific,35
25711,S,M,20000,0,0,0,0,0-1 Miles,Pacific,35
25712,S,M,20000,0,0,1,0,0-1 Miles,Pacific,36
25713,S,F,20000,0,0,1,0,0-1 Miles,Pacific,36
25714,S,M,20000,0,0,1,0,0-1 Miles,Pacific,37
25715,S,F,20000,0,0,0,0,0-1 Miles,Pacific,37
25716,S,M,20000,0,0,0,0,0-1 Miles,Pacific,36
25717,M,M,20000,0,0,1,0,0-1 Miles,Pacific,37
25718,S,M,20000,0,0,0,0,0-1 Miles,Pacific,38
25719,S,F,20000,2,0,0,0,0-1 Miles,Europe,72
25720,M,M,20000,2,0,0,1,0-1 Miles,Europe,72
